wall,sim,status,arm_joint1,arm_joint2,arm_joint3,arm_joint4,arm_joint5,r_joint,cube_z,tcp_z,cube_tcp,cube_right,cube_left
5.3237,209.1680,Opening gripper and moving camera/gripper to the visually aligned cube,-0.000088,1.085655,-0.513067,0.564284,0.000061,0.759998,0.020000,0.424967,0.406893,0.403853,0.403670
5.3677,209.1880,Opening gripper and moving camera/gripper to the visually aligned cube,-0.000088,1.069276,-0.533068,0.544282,0.000063,0.759998,0.020000,0.442311,0.423122,0.419543,0.419548
5.4070,209.2080,Opening gripper and moving camera/gripper to the visually aligned cube,-0.000088,1.052578,-0.553069,0.524280,0.000065,0.759998,0.020000,0.453465,0.433797,0.429868,0.429993
5.4449,209.2280,Opening gripper and moving camera/gripper to the visually aligned cube,-0.000088,1.035577,-0.573070,0.504278,0.000068,0.759997,0.020000,0.464246,0.444338,0.440065,0.440307
5.4849,209.2480,Opening gripper and moving camera/gripper to the visually aligned cube,-0.000088,1.018288,-0.593071,0.484276,0.000070,0.759997,0.020000,0.474615,0.454730,0.450119,0.450477
5.5237,209.2680,Opening gripper and moving camera/gripper to the visually aligned cube,-0.000088,1.000726,-0.613072,0.464274,0.000073,0.759997,0.020000,0.479633,0.459865,0.455089,0.455500
5.5630,209.2880,Opening gripper and moving camera/gripper to the visually aligned cube,-0.000088,0.982906,-0.633073,0.444271,0.000076,0.759997,0.020000,0.489312,0.470003,0.464900,0.465422
5.6048,209.3080,Opening gripper and moving camera/gripper to the visually aligned cube,-0.000088,0.964844,-0.653074,0.424268,0.000079,0.759997,0.020000,0.498486,0.479952,0.474530,0.475161
5.6443,209.3280,Opening gripper and moving camera/gripper to the visually aligned cube,-0.000088,0.946555,-0.673075,0.404266,0.000083,0.759997,0.020000,0.507120,0.489698,0.483963,0.484700
5.6876,209.3480,Opening gripper and moving camera/gripper to the visually aligned cube,-0.000088,0.928053,-0.693076,0.384263,0.000086,0.759997,0.020000,0.518987,0.503902,0.497712,0.498606
5.7276,209.3680,Opening gripper and moving camera/gripper to the visually aligned cube,-0.000088,0.909355,-0.713077,0.364260,0.000089,0.759997,0.020000,0.526131,0.513073,0.506593,0.507586
5.7641,209.3880,Opening gripper and moving camera/gripper to the visually aligned cube,-0.000088,0.890476,-0.733079,0.344257,0.000093,0.759997,0.020000,0.532629,0.521990,0.515228,0.516317
5.8044,209.4080,Opening gripper and moving camera/gripper to the visually aligned cube,-0.000088,0.871430,-0.753080,0.324253,0.000096,0.759997,0.020000,0.535627,0.526348,0.519451,0.520584
5.8442,209.4280,Opening gripper and moving camera/gripper to the visually aligned cube,-0.000089,0.852233,-0.773081,0.304250,0.000098,0.759997,0.020000,0.543587,0.539006,0.531709,0.532982
5.8839,209.4480,Opening gripper and moving camera/gripper to the visually aligned cube,-0.000089,0.832901,-0.793083,0.284247,0.000101,0.759997,0.020000,0.548005,0.547080,0.539531,0.540891
