wall,sim,status,arm_joint1,arm_joint2,arm_joint3,arm_joint4,arm_joint5,r_joint,cube_z,tcp_z,cube_tcp,cube_right,cube_left
8.1280,186.7180,Grasp descent wrist guard stopped collision rotation: joint5=-0.035 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,-0.000095,-6.346419,-7.961060,-0.436176,-0.000079,0.760003,0.020000,0.206596,0.553147,0.546530,0.548974
8.1500,186.7380,Grasp descent wrist guard stopped collision rotation: joint5=-0.035 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,-0.000095,-6.341900,-7.964072,-0.440737,-0.000079,0.760002,0.020000,0.206445,0.552358,0.545768,0.548206
8.1716,186.7580,Grasp descent wrist guard stopped collision rotation: joint5=-0.035 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,-0.000095,-6.337536,-7.966982,-0.445142,-0.000078,0.760002,0.020000,0.206227,0.551223,0.544670,0.547103
8.1904,186.7780,Grasp descent wrist guard stopped collision rotation: joint5=-0.035 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,-0.000095,-6.333328,-7.969787,-0.449389,-0.000078,0.760002,0.020000,0.206157,0.550857,0.544319,0.546746
8.2138,186.7980,Grasp descent wrist guard stopped collision rotation: joint5=-0.035 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,-0.000095,-6.329278,-7.972487,-0.453476,-0.000078,0.760002,0.020000,0.206018,0.550147,0.543633,0.546055
8.2384,186.8180,Grasp descent wrist guard stopped collision rotation: joint5=-0.035 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,-0.000095,-6.325387,-7.975081,-0.457403,-0.000077,0.760002,0.020000,0.205885,0.549463,0.542973,0.545390
8.2583,186.8380,Grasp descent wrist guard stopped collision rotation: joint5=-0.035 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,-0.000095,-6.321658,-7.977567,-0.461167,-0.000077,0.760002,0.020000,0.205755,0.548808,0.542340,0.544752
8.2879,186.8580,Grasp descent wrist guard stopped collision rotation: joint5=-0.035 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,-0.000095,-6.318090,-7.979945,-0.464768,-0.000077,0.760002,0.020000,0.205571,0.547877,0.541440,0.543849
8.3006,186.8780,Grasp descent wrist guard stopped collision rotation: joint5=-0.035 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,-0.000095,-6.314687,-7.982214,-0.468203,-0.000076,0.760002,0.020000,0.205512,0.547581,0.541156,0.543559
8.3228,186.8980,Grasp descent wrist guard stopped collision rotation: joint5=-0.035 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,-0.000095,-6.311449,-7.984373,-0.471471,-0.000076,0.760002,0.020000,0.205397,0.547011,0.540606,0.543005
8.3423,186.9180,Grasp descent wrist guard stopped collision rotation: joint5=-0.035 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,-0.000095,-6.308379,-7.986420,-0.474570,-0.000076,0.760002,0.020000,0.205288,0.546470,0.540084,0.542479
8.3629,186.9380,Grasp descent wrist guard stopped collision rotation: joint5=-0.035 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,-0.000095,-6.305476,-7.988355,-0.477499,-0.000075,0.760002,0.020000,0.205185,0.545959,0.539591,0.541982
8.3871,186.9580,Grasp descent wrist guard stopped collision rotation: joint5=-0.035 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,-0.000095,-6.302744,-7.990176,-0.480257,-0.000075,0.760002,0.020000,0.205041,0.545250,0.538904,0.541294
8.4057,186.9780,Grasp descent wrist guard stopped collision rotation: joint5=-0.035 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,-0.000096,-6.300183,-7.991883,-0.482842,-0.000075,0.760002,0.020000,0.204996,0.545029,0.538693,0.541077
8.4273,186.9980,Grasp descent wrist guard stopped collision rotation: joint5=-0.035 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,-0.000096,-6.297796,-7.993475,-0.485251,-0.000075,0.760002,0.020000,0.204910,0.544610,0.538288,0.540670
8.4460,187.0180,Grasp descent wrist guard stopped collision rotation: joint5=-0.035 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,-0.000096,-6.295582,-7.994951,-0.487485,-0.000075,0.760002,0.020000,0.204831,0.544223,0.537914,0.540293
8.4699,187.0380,Grasp descent wrist guard stopped collision rotation: joint5=-0.035 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,-0.000096,-6.293545,-7.996309,-0.489541,-0.000074,0.760002,0.020000,0.204758,0.543867,0.537571,0.539948
8.4932,187.0580,Grasp descent wrist guard stopped collision rotation: joint5=-0.035 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,-0.000096,-6.291686,-7.997548,-0.491418,-0.000074,0.760002,0.020000,0.204661,0.543394,0.537113,0.539489
8.5091,187.0780,Grasp descent wrist guard stopped collision rotation: joint5=-0.035 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,-0.000096,-6.290006,-7.998668,-0.493114,-0.000074,0.760002,0.020000,0.204632,0.543253,0.536978,0.539350
8.5321,187.0980,Grasp descent wrist guard stopped collision rotation: joint5=-0.035 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,-0.000096,-6.288506,-7.999668,-0.494627,-0.000074,0.760002,0.020000,0.204555,0.542879,0.536615,0.538988
8.5568,187.1180,Grasp descent wrist guard stopped collision rotation: joint5=-0.035 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,-0.000096,-6.287189,-8.000547,-0.495957,-0.000074,0.760002,0.020000,0.204513,0.542671,0.536415,0.538786
8.5784,187.1380,Grasp descent wrist guard stopped collision rotation: joint5=-0.035 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,-0.000096,-6.286055,-8.001302,-0.497102,-0.000074,0.760002,0.020000,0.204494,0.542580,0.536328,0.538696
8.6020,187.1580,Grasp descent wrist guard stopped collision rotation: joint5=-0.035 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,-0.000096,-6.285106,-8.001935,-0.498059,-0.000073,0.760002,0.020000,0.204449,0.542357,0.536112,0.538481
8.6276,187.1780,Grasp descent wrist guard stopped collision rotation: joint5=-0.035 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,-0.000096,-6.284345,-8.002443,-0.498828,-0.000073,0.760002,0.020000,0.204429,0.542252,0.536010,0.538379
8.6618,187.2080,Grasp descent wrist guard stopped collision rotation: joint5=-0.035 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,-0.000096,-6.283390,-8.003081,-0.499795,-0.000073,0.760002,0.020000,0.204413,0.542160,0.535922,0.538288
8.6682,187.2180,Grasp descent wrist guard stopped collision rotation: joint5=-0.035 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,-0.000096,-6.283390,-8.003081,-0.499795,-0.000073,0.760002,0.020000,0.204414,0.542147,0.535908,0.538277
8.7353,187.2480,Grasp descent wrist guard stopped collision rotation: joint5=-0.035 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,-0.000096,-6.283109,-8.003226,-0.500014,-0.000073,0.760002,0.020000,0.204414,0.542147,0.535908,0.538277
8.7559,187.2580,Grasp descent wrist guard stopped collision rotation: joint5=-0.035 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,-0.000096,-6.283109,-8.003226,-0.500014,-0.000073,0.760002,0.020000,0.204403,0.542139,0.535902,0.538268
8.7953,187.2980,Grasp descent wrist guard stopped collision rotation: joint5=-0.035 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,-0.000096,-6.283109,-8.003226,-0.500014,-0.000073,0.760002,0.020000,0.204408,0.542139,0.535902,0.538268
8.7955,187.2980,Grasp descent wrist guard stopped collision rotation: joint5=-0.035 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,-0.000096,-6.283109,-8.003226,-0.500014,-0.000073,0.760002,0.020000,0.204408,0.542139,0.535902,0.538268
8.8285,187.3280,Normal physics grasp was not retained: cube did not remain inside the lifted gripper,-0.000096,-6.283097,-8.003226,-0.500014,-0.000073,0.760002,0.020000,0.204411,0.542138,0.535902,0.538268
8.8366,187.3380,Closed gripper reached the carry pose without retaining the cube,-0.000096,-6.283097,-8.003226,-0.500014,-0.000073,0.760002,0.020000,0.204429,0.542143,0.535904,0.538274
8.8582,187.3580,Velocity control source=visual (previous=navigation; stopping base for failed-pick recovery),-0.000096,-6.283097,-8.003226,-0.500014,-0.000073,0.760002,0.020000,0.204412,0.542138,0.535901,0.538268
8.8785,187.3780,Velocity control source=visual (previous=navigation; stopping base for failed-pick recovery),-0.000096,-6.283097,-8.003226,-0.500014,-0.000073,0.760002,0.020000,0.204414,0.542138,0.535901,0.538268
8.8985,187.3980,Velocity control source=visual (previous=navigation; stopping base for failed-pick recovery),-0.000096,-6.283097,-8.003226,-0.500014,-0.000073,0.760002,0.020000,0.204415,0.542137,0.535901,0.538268
8.9181,187.4180,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000096,-6.283098,-8.003226,-0.500014,-0.000073,0.760002,0.020000,0.204417,0.542137,0.535900,0.538267
8.9381,187.4380,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000096,-6.283098,-8.003226,-0.500014,-0.000073,0.770002,0.020000,0.204437,0.542142,0.535549,0.537988
8.9576,187.4580,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000096,-6.283098,-8.003226,-0.500014,-0.000073,0.790002,0.020000,0.204420,0.542137,0.535426,0.537884
8.9836,187.4780,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000096,-6.283098,-8.003226,-0.500014,-0.000072,0.810002,0.020000,0.204440,0.542141,0.535064,0.537592
8.9974,187.4980,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000096,-6.283098,-8.003226,-0.500014,-0.000072,0.830002,0.020000,0.204423,0.542136,0.534938,0.537484
9.0181,187.5180,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000096,-6.283098,-8.003226,-0.500014,-0.000072,0.850002,0.020000,0.204424,0.542136,0.534688,0.537278
9.0394,187.5380,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000096,-6.283098,-8.003226,-0.500014,-0.000072,0.870002,0.020000,0.204444,0.542140,0.534310,0.536968
9.0563,187.5580,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000096,-6.283098,-8.003226,-0.500014,-0.000071,0.890002,0.020000,0.204427,0.542135,0.534179,0.536854
9.0775,187.5780,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000096,-6.283098,-8.003226,-0.500014,-0.000071,0.910002,0.020000,0.204445,0.542140,0.534053,0.536752
9.1043,187.5980,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000096,-6.283099,-8.003226,-0.500014,-0.000071,0.930002,0.020000,0.204448,0.542139,0.533528,0.536308
9.1183,187.6180,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000096,-6.283099,-8.003226,-0.500014,-0.000071,0.950002,0.020000,0.204432,0.542134,0.533392,0.536188
9.1430,187.6380,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000096,-6.283099,-8.003226,-0.500014,-0.000071,0.970002,0.020000,0.204451,0.542139,0.532991,0.535848
9.1757,187.6580,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000096,-6.283099,-8.003226,-0.500014,-0.000071,0.990002,0.020000,0.204435,0.542134,0.532853,0.535725
9.1961,187.6780,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000096,-6.283099,-8.003226,-0.500014,-0.000070,1.000002,0.020000,0.204478,0.542172,0.532890,0.535764
9.2209,187.6980,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000096,-6.283257,-8.002653,-0.499594,-0.000070,1.000002,0.020000,0.205112,0.542746,0.533427,0.536314
9.2430,187.7180,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000096,-6.283545,-8.000946,-0.498342,-0.000070,1.000002,0.020000,0.205483,0.543085,0.533747,0.536636
9.2591,187.7380,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000096,-6.284016,-7.998143,-0.496287,-0.000070,1.000002,0.020000,0.207070,0.544527,0.535099,0.538010
9.2789,187.7580,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000096,-6.284660,-7.994278,-0.493453,-0.000070,1.000002,0.020000,0.208516,0.545831,0.536324,0.539250
9.3026,187.7780,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000096,-6.285477,-7.989376,-0.489858,-0.000070,1.000003,0.020000,0.209351,0.546579,0.537029,0.539961
9.3259,187.7980,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000096,-6.286459,-7.983485,-0.485538,-0.000070,1.000003,0.020000,0.212301,0.549198,0.539488,0.542454
9.3410,187.8180,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000096,-6.287601,-7.976629,-0.480511,-0.000070,1.000003,0.020000,0.214636,0.551244,0.541412,0.544400
9.3614,187.8380,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000096,-6.288902,-7.968823,-0.474787,-0.000069,1.000003,0.020000,0.217266,0.553520,0.543551,0.546565
9.3864,187.8580,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000096,-6.290358,-7.960085,-0.468379,-0.000069,1.000003,0.020000,0.218691,0.554742,0.544701,0.547725
9.4131,187.8780,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000096,-6.291966,-7.950430,-0.461299,-0.000069,1.000003,0.020000,0.221761,0.557345,0.547149,0.550201
9.4351,187.8980,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000096,-6.293725,-7.939874,-0.453559,-0.000068,1.000003,0.020000,0.225126,0.560153,0.549791,0.552873
9.4620,187.9180,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000096,-6.295631,-7.928436,-0.445171,-0.000068,1.000003,0.020000,0.230725,0.564727,0.554094,0.557227
9.4782,187.9380,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000096,-6.297681,-7.916130,-0.436148,-0.000067,1.000003,0.020000,0.232738,0.566343,0.555616,0.558763
9.5049,187.9580,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000096,-6.299871,-7.902973,-0.426501,-0.000066,1.000003,0.020000,0.236983,0.569702,0.558778,0.561960
9.5193,187.9780,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000096,-6.302202,-7.888983,-0.416243,-0.000065,1.000003,0.020000,0.241521,0.573221,0.562093,0.565310
9.5390,187.9980,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000096,-6.304669,-7.874176,-0.405384,-0.000064,1.000003,0.020000,0.248875,0.578773,0.567322,0.570597
9.5600,188.0180,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000096,-6.307270,-7.858567,-0.393938,-0.000063,1.000003,0.020000,0.251471,0.580690,0.569131,0.572422
9.5778,188.0380,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000096,-6.310002,-7.842174,-0.381917,-0.000063,1.000003,0.020000,0.256879,0.584613,0.572830,0.576159
9.6014,188.0580,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-6.312861,-7.825012,-0.369333,-0.000062,1.000003,0.020000,0.265527,0.590697,0.578569,0.581958
9.6205,188.0780,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-6.315846,-7.807099,-0.356197,-0.000061,1.000003,0.020000,0.271642,0.594865,0.582503,0.585930
9.6379,188.0980,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-6.318953,-7.788451,-0.342522,-0.000060,1.000003,0.020000,0.274803,0.596977,0.584498,0.587942
9.6621,188.1180,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-6.322180,-7.769084,-0.328320,-0.000060,1.000003,0.020000,0.284659,0.603385,0.590551,0.594054
9.6780,188.1380,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-6.325524,-7.749136,-0.313603,-0.000059,1.000003,0.020000,0.288008,0.605509,0.592559,0.596078
9.7003,188.1580,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-6.328982,-7.729136,-0.298383,-0.000059,1.000003,0.020000,0.294759,0.609712,0.596533,0.600088
9.7244,188.1780,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-6.332552,-7.709136,-0.282673,-0.000058,1.000003,0.020000,0.305010,0.615897,0.602381,0.605989
9.7424,188.1980,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-6.336230,-7.689137,-0.266484,-0.000058,1.000003,0.020000,0.311919,0.619933,0.606199,0.609839
9.7641,188.2180,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-6.340015,-7.669137,-0.249827,-0.000057,1.000003,0.020000,0.318880,0.623891,0.609946,0.613617
9.7816,188.2380,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000094,-6.343902,-7.649137,-0.232717,-0.000057,1.000003,0.020000,0.325887,0.627768,0.613617,0.617317
9.8032,188.2580,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000094,-6.347891,-7.629137,-0.215164,-0.000057,1.000003,0.020000,0.329406,0.629673,0.615423,0.619136
9.8263,188.2780,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000094,-6.351977,-7.609137,-0.197180,-0.000057,1.000003,0.020000,0.336469,0.633415,0.618971,0.622710
9.8450,188.2980,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000094,-6.356158,-7.589138,-0.178778,-0.000057,1.000003,0.020000,0.343560,0.637062,0.622430,0.626193
9.8655,188.3180,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000094,-6.360432,-7.569138,-0.159970,-0.000056,1.000003,0.020000,0.354232,0.642339,0.627440,0.631239
9.8849,188.3380,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000094,-6.364795,-7.549138,-0.140768,-0.000056,1.000003,0.020000,0.361358,0.645721,0.630656,0.634474
9.9083,188.3580,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000094,-6.369245,-7.529138,-0.121184,-0.000057,1.000003,0.020000,0.364922,0.647370,0.632226,0.636051
9.9268,188.3780,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000094,-6.373779,-7.509139,-0.101253,-0.000057,1.000003,0.020000,0.372024,0.650570,0.635274,0.639115
9.9479,188.3980,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000094,-6.378394,-7.489139,-0.081253,-0.000057,1.000003,0.020000,0.379061,0.653629,0.638192,0.642047
9.9762,188.4180,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000093,-6.383088,-7.469139,-0.061253,-0.000057,1.000003,0.020000,0.389481,0.657952,0.642325,0.646197
9.9930,188.4380,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000093,-6.387858,-7.449140,-0.041253,-0.000057,1.000003,0.020000,0.392916,0.659323,0.643638,0.647513
10.0133,188.4580,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000093,-6.392701,-7.429140,-0.021254,-0.000057,1.000003,0.020000,0.399721,0.661956,0.646164,0.650046
10.0378,188.4780,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000093,-6.397614,-7.409140,-0.001254,-0.000058,1.000003,0.020000,0.406439,0.664446,0.648558,0.652444
10.0574,188.4980,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),0.001648,-6.398388,-7.387295,0.019010,-0.000109,0.999944,0.020000,0.411577,0.666987,0.650978,0.654829
10.0784,188.5180,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),0.001005,-6.407746,-7.369227,0.038632,-0.000033,1.000003,0.020000,0.421604,0.670396,0.654280,0.658173
10.0985,188.5380,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),0.000634,-6.412794,-7.349165,0.058706,-0.000056,1.000003,0.020000,0.428058,0.672431,0.656277,0.660158
10.1196,188.5580,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),0.000397,-6.417936,-7.329154,0.078723,-0.000060,1.000004,0.020000,0.431232,0.673389,0.657225,0.661088
10.1444,188.5780,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),0.000255,-6.423151,-7.309149,0.098731,-0.000062,1.000004,0.020000,0.440554,0.676028,0.659822,0.663677
10.1655,188.5980,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000175,-6.428424,-7.289147,0.118736,-0.000064,1.000004,0.020000,0.443595,0.676832,0.660616,0.664467
10.1911,188.6180,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000224,-6.433750,-7.269146,0.138739,-0.000067,1.000004,0.020000,0.449578,0.678328,0.662101,0.665937
10.2161,188.6380,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000094,-6.439126,-7.249145,0.158741,-0.000069,1.000004,0.020000,0.455426,0.679675,0.663445,0.667267
10.2351,188.6580,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000077,-6.444547,-7.229145,0.178742,-0.000071,1.000004,0.020000,0.461138,0.680874,0.664651,0.668457
10.2649,188.6780,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000082,-6.450012,-7.209145,0.198743,-0.000073,1.000004,0.020000,0.469445,0.682398,0.666203,0.669981
10.2849,188.6980,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000088,-6.455517,-7.189145,0.218743,-0.000074,1.000004,0.020000,0.472143,0.682832,0.666651,0.670420
10.3089,188.7180,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000090,-6.461060,-7.169145,0.238743,-0.000074,1.000004,0.020000,0.480015,0.683916,0.667794,0.671530
10.3286,188.7380,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000090,-6.466638,-7.149146,0.258743,-0.000075,1.000004,0.020000,0.485077,0.684457,0.668386,0.672097
10.3473,188.7580,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000091,-6.472248,-7.129146,0.278744,-0.000074,1.000004,0.020000,0.489984,0.684851,0.668842,0.672526
10.3774,188.7780,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000091,-6.477886,-7.109146,0.298743,-0.000074,1.000004,0.020000,0.492379,0.684994,0.669019,0.672690
10.3964,188.7980,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000092,-6.483551,-7.089147,0.318743,-0.000073,1.000004,0.020000,0.499324,0.685203,0.669351,0.672974
10.4243,188.8180,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000092,-6.489240,-7.069147,0.338743,-0.000073,1.000004,0.020000,0.503750,0.685161,0.669404,0.672993
10.4445,188.8380,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000092,-6.494950,-7.049148,0.358743,-0.000073,1.000004,0.020000,0.505901,0.685085,0.669380,0.672952
10.4738,188.8580,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000092,-6.500678,-7.029148,0.378743,-0.000072,1.000004,0.020000,0.510076,0.684825,0.669231,0.672766
10.4989,188.8780,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000092,-6.506421,-7.009149,0.398743,-0.000072,1.000004,0.020000,0.514081,0.684420,0.668948,0.672445
10.5312,188.8980,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000092,-6.512177,-6.989149,0.418742,-0.000071,1.000004,0.020000,0.519762,0.683542,0.668274,0.671706
10.5597,188.9180,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000092,-6.517943,-6.969150,0.438742,-0.000071,1.000003,0.020000,0.521568,0.683178,0.667982,0.671393
10.5807,188.9380,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000093,-6.523716,-6.949150,0.458742,-0.000070,1.000003,0.020000,0.525045,0.682341,0.667299,0.670664
10.5993,188.9580,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000093,-6.529494,-6.929151,0.478742,-0.000070,1.000003,0.020000,0.528341,0.681360,0.666484,0.669801
10.6196,188.9780,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000093,-6.535273,-6.909151,0.498742,-0.000069,1.000003,0.020000,0.531454,0.680236,0.665536,0.668802
10.6411,188.9980,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000093,-6.541052,-6.889152,0.518742,-0.000069,1.000003,0.020000,0.534383,0.678970,0.664456,0.667670
10.6599,189.0180,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000093,-6.546826,-6.869152,0.538742,-0.000068,1.000003,0.020000,0.538425,0.676805,0.662591,0.665721
10.6814,189.0380,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000093,-6.552594,-6.849153,0.558742,-0.000068,1.000003,0.020000,0.540884,0.675185,0.661184,0.664256
10.7002,189.0580,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000093,-6.558353,-6.829153,0.578741,-0.000068,1.000003,0.020000,0.543152,0.673425,0.659648,0.662659
10.7199,189.0780,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000093,-6.564099,-6.809154,0.598741,-0.000067,1.000003,0.020000,0.544214,0.672492,0.658830,0.661812
10.7409,189.0980,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000093,-6.569831,-6.789154,0.618741,-0.000067,1.000003,0.020000,0.546194,0.670523,0.657100,0.660018
